,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
family#F9M167,-0.14139283,-0.11005369,-0.23550715,-0.3403165,0.29687992,0.12655249,-0.03147006,0.24544503,-0.13432714,0.20764028,-0.13001324,0.093875736,-0.29296687,0.23466118,0.31892207,-0.2847938,-0.37022182,-0.19350663,0.102885,0.23639293,-0.28862005,-0.117043346,0.070762485,-0.12294468,-0.5444649,0.51928705,0.12224548,-0.12590279,-0.11631232,-0.08886996,-0.30111152,0.2637774,0.33091718,0.038538124,-0.16641377,0.025453297,0.15727822,-0.38853794,0.13502312,-0.1038049
family#F9M170,-0.4236869,0.04453862,-0.29551947,-0.31032497,0.020375853,0.22280897,0.10851237,0.09489431,-0.11687734,0.19353716,-0.011077509,0.10900487,-0.1670475,-0.040699184,0.27174532,0.15851417,-0.28213966,0.13558607,-0.22224212,0.11509261,-0.22993451,-0.0422496,0.22906286,-0.25501686,-0.42367277,0.25932312,0.08570072,-0.06150742,-0.29398152,-0.057705913,-0.1872261,0.25977913,0.40847057,-0.05436717,-0.29863054,-0.18326075,-0.04824193,0.021634283,0.30752054,-0.18013354
family#Father,-0.73116845,-0.20955662,-0.26745638,-0.01423247,0.21629354,-0.010543542,0.45023954,0.23792063,-0.13351128,0.2439095,0.009938584,0.07393844,-0.0711871,-0.38306633,0.6134154,0.20733556,-0.013909134,0.1347352,-0.59259003,0.87437826,-0.052249845,0.41526604,-0.26016244,-0.5329871,-0.35698745,0.11339386,0.25655487,-0.014076924,-0.13131209,-0.3169555,-0.41632724,-0.017990137,-0.028741987,0.7208469,-0.08243908,-0.22349198,-0.011173809,-0.035085008,0.64462453,0.062400475
family#Female,-0.4802645,-0.28341526,0.34086835,-0.098624,0.0032805116,-0.005018867,0.16688909,0.0684819,-0.136074,0.37236652,0.054752935,0.20217021,-0.09158784,0.4017612,0.7003103,0.057049446,0.03299751,-0.123771064,-0.5293892,0.6810331,0.14704919,-0.37320045,0.59569705,-0.62500817,-0.4839731,0.14877966,0.33353105,0.08650154,-0.26181328,-0.056143768,0.057665586,0.069915876,-0.11139458,-0.5315584,-0.25475046,-0.12305581,0.031301208,0.06632408,0.3484107,-0.4449682
family#Grandchild,-0.6130852,-0.25634903,0.056658797,-0.28197733,-0.055147402,-0.0806463,0.22875738,0.4038855,-0.19168675,0.20920104,0.09998736,0.20600305,0.01834738,0.048612412,0.42557245,0.18027791,-0.01582419,-0.022343345,-0.52704245,0.3949789,-0.3074673,-0.09764966,-0.04753235,0.06968639,-0.5417784,0.18487793,0.10053593,-0.3568722,-0.16552228,0.009591698,-0.061105028,0.26675886,0.16326784,0.10810848,-0.15310694,-0.29896465,-0.13054426,0.28275615,0.4379832,-0.51720446
family#Granddaughter,-0.77450466,-0.37555063,0.19498596,-0.22555271,-0.08056056,0.027693065,0.418579,-0.005844437,-0.31958446,0.13002014,-0.10293225,0.13799132,0.18285759,-0.013993072,0.56794494,0.060043037,-0.21158764,-0.4434936,-0.60940313,0.54135185,0.22791852,-0.50370115,0.39574394,-0.10448013,-0.13319696,0.37795937,0.18465544,0.14589804,-0.27056307,-0.17502877,-0.37597954,0.24847953,0.14769982,0.15446469,-0.015284943,-0.31713542,0.0037935006,0.15075634,0.43366125,-0.4482588
family#Grandfather,-0.62564754,-0.1298514,-0.20393047,-0.059474807,0.35795337,0.025220413,0.49446824,0.39711174,-0.28484568,0.24091113,0.077245556,0.18361375,-0.11993773,-0.22589597,0.32386267,0.1908718,-0.13275442,0.14303987,-0.4419288,1.0163033,-0.08214616,0.5612175,-0.21719143,-0.37920374,-0.3454119,0.1251789,0.17111519,-0.1127232,-0.2665451,-0.20776406,-0.34666577,0.028726393,-0.07498673,0.48955372,-0.09278779,-0.18013282,0.11672757,0.029740639,0.6833554,0.27385756
family#Grandmother,-0.6118002,-0.20742464,0.3164011,-0.16547476,0.18912522,0.08257891,0.47704452,0.1756255,-0.18671711,0.2963163,0.0044773337,0.11636032,-0.07028326,0.3356543,0.36555788,0.17331663,-0.074235894,0.16851757,-0.73744184,0.8467025,0.019044831,0.26763353,0.42956138,-0.25755164,-0.4513578,0.22394931,0.13231143,-0.053668935,-0.23419292,-0.20163208,-0.40133858,0.05524614,0.09518224,-0.639888,0.021676183,-0.21782945,0.02205968,-0.03157936,0.641824,0.08252342
family#Grandparent,-0.6152305,-0.38266334,0.040756296,-0.27094018,-0.04785198,-0.111629784,0.043611683,0.40473828,-0.27074245,0.17995727,0.10044763,0.011795326,0.05259786,0.029679691,0.49692655,0.22847651,-0.16897523,0.16176055,-0.6421,0.6553908,-0.18194012,-0.07285609,0.032169335,0.006937246,-0.57837343,0.27816942,0.17479315,-0.40414846,-0.1978452,-0.116948865,-0.16069268,0.04017349,0.19848682,0.13279267,-0.11458278,-0.2815426,-0.087006256,-0.105520606,0.28685093,-0.2858901
family#Grandson,-0.56131274,-0.25351492,-0.38718092,-0.2101934,-0.012253796,-0.16516982,0.37350234,0.20578018,-0.23833464,0.06017727,-0.17230943,0.20818809,0.2658396,-0.009866162,0.62127554,0.3034931,-0.18899867,-0.013992244,-0.5060489,0.59405667,0.16106136,-0.26866585,-0.5691094,-0.1653759,-0.280605,0.281798,0.13239767,0.048454616,-0.11429431,-0.18771547,-0.2560707,0.38876015,0.11793095,0.13831763,-0.13475792,-0.42282885,-0.4434961,0.066678286,0.20198546,-0.3244386
family#Male,-0.48627466,-0.098041266,-0.572337,-0.008964819,0.05838823,-0.08577349,0.06205741,0.2413529,-0.114582635,0.2648243,0.05692468,0.2406984,0.022747284,-0.23614123,0.8837936,0.24814309,0.08462549,0.12229796,-0.65459573,0.54876804,0.07270263,0.07859473,-0.6169018,-0.71308565,-0.32686988,0.048210964,0.36720133,0.046885453,-0.16981165,-0.20455645,-0.06924587,0.09329178,-0.13381901,0.42469218,-0.10611718,-0.27014843,-0.13539276,0.027398827,0.4159504,-0.3449641
family#Mother,-0.49025497,-0.21807005,0.26402155,-0.09507324,0.058329552,-0.036352146,0.51309747,0.18426779,-0.1792611,0.25299144,-0.10570296,0.09508803,-0.12440665,0.46084836,0.6708623,0.13568047,0.01737143,0.3210236,-0.7274677,0.7769015,0.01908547,0.00012656821,0.48777258,-0.47877148,-0.45210522,0.21670248,0.19162466,0.02209179,-0.1457494,-0.18776985,-0.36428964,0.022902554,0.03462354,-0.8185893,-0.056000922,-0.21191478,0.009304331,-0.13104674,0.5623085,-0.10190999
family#Parent,-0.47114402,-0.40504423,0.04698431,-0.24420038,0.02344659,-0.08755649,0.24991253,0.43860674,-0.0105194505,0.21502475,0.11896009,-0.05569217,0.09558069,0.056799505,0.38081464,0.20576471,-0.18217435,0.009398153,-0.58029455,0.43821573,-0.2672818,-0.10523128,0.041291323,-0.17389266,-0.5659684,0.09436581,0.25362745,-0.31049877,-0.46803635,-0.10484443,0.023828145,0.016055139,0.12175858,0.119357616,-0.16848794,-0.27846193,-0.1277364,-0.2154168,0.4115941,-0.46440947
family#Person,-0.33214355,-0.12224314,-0.1814543,0.22458555,-0.017045144,0.09039952,0.36677355,0.06368604,-0.16933265,0.47676167,-0.16402452,0.03722994,-0.12127052,0.06577888,0.8098707,-0.053986322,0.18749246,0.0141675,-0.6671799,0.6429702,0.23253153,-0.25718135,0.030122839,-0.8673918,-0.48322427,-0.023661267,0.2250996,0.35165703,0.058807798,-0.33490658,-0.38057995,0.20833339,-0.46460015,-0.07885542,-0.2010199,-0.24347842,-0.16592616,-0.030591661,0.43680465,-0.44797367
family#PersonWithASibling,-0.4704553,-0.2789949,0.05052319,-0.23655722,-0.052989524,-0.059988376,0.023492452,0.4335353,-0.09371532,0.29173407,0.061346356,0.20661789,0.1438263,0.075836286,0.3701689,0.28687835,-0.06824489,0.065863125,-0.4902735,0.4126847,-0.35262892,0.012636825,0.058871366,-0.013539776,-0.49635968,0.18640819,0.14377548,-0.33814996,-0.39920866,-0.081255846,0.03915263,0.18346627,0.22733887,0.08174073,-0.021165397,-0.27132997,-0.14888006,0.09137241,0.3813575,-0.5595069
family#Sister,-0.5445307,-0.48964626,0.29260576,-0.35068205,-0.044297636,0.110242136,0.21419051,0.14805534,-0.20203504,0.3800325,-0.11272654,0.13473262,0.11364709,0.036970913,0.4675663,0.12084114,-0.114075854,-0.054793295,-0.5967473,0.59975564,0.24090758,-0.5151404,0.49488154,0.04943593,-0.13021426,0.298852,0.20519602,0.06675871,-0.1962043,-0.12675203,-0.37172619,0.24593186,0.12713112,-0.048932433,0.057333,-0.36161825,-0.0053467997,0.07436887,0.36550862,-0.42577347
family#Son,-0.62912905,-0.3442244,-0.29641512,-0.17184222,-0.010311238,0.05545486,0.38578853,0.2239017,-0.24860682,0.13934794,-0.23754984,0.24639006,0.27829754,-0.12799007,0.47008288,0.25667527,-0.080025956,0.14599125,-0.5139586,0.54319483,0.19608663,-0.012339607,-0.49444968,-0.08706453,-0.28847706,0.23716965,0.23462427,-0.029671201,0.016732948,-0.08785544,-0.3162415,0.38925478,0.10108861,0.2485766,-0.21484062,-0.5469725,-0.5797506,-0.11881337,0.27998003,-0.25034526
family#hasChild,-0.3677948,-0.24975267,0.10881883,-0.12122257,-0.012321597,0.038408313,0.38455138,0.29707712,-0.09298606,0.13415939,-0.26243123,-0.0065794047,0.026993461,0.1237794,0.2823747,0.15868507,-0.18000321,0.04802788,-0.7260529,0.13591312,-0.19675292,-0.06147555,-0.073842235,0.010209887,-0.53190994,0.21105903,-0.081387684,-0.25506338,-0.41453543,-0.08857778,-0.3296692,0.2743866,0.5494414,0.103044756,-0.10132264,-0.18943404,-0.09654361,-0.012076451,0.4558225,-0.2404927
family#hasParent,-0.42967546,-0.24710089,0.122235246,-0.11665003,0.006327905,0.03720585,0.2996887,0.27202708,-0.09870286,0.1309317,-0.23934169,-0.0037537701,0.0059958585,0.115870655,0.2759063,0.19652683,-0.19063066,0.060989268,-0.52640927,0.13439901,-0.1674537,-0.074300416,-0.08629824,0.037590556,-0.5081277,0.20514262,0.04695612,-0.23538847,-0.40874293,-0.09765479,-0.35917443,0.24157098,0.6030954,0.06772343,-0.122083925,-0.15201843,-0.11604175,-0.0025255235,0.4634653,-0.22541852
family#hasSibling,-0.41166314,-0.22945647,0.12450973,-0.1163247,-0.0186056,0.028652607,0.38247898,0.28996626,-0.09165035,0.1509685,-0.22524902,0.009810185,-0.032896157,0.12074271,0.23960026,0.18975265,-0.18064228,0.029363483,-0.66395724,0.08523777,-0.20885034,-0.1020183,-0.091639265,0.06118825,-0.5279057,0.2286498,-0.086617075,-0.2691032,-0.3991875,-0.10047637,-0.3674924,0.25737453,0.46219036,0.11965643,-0.09503436,-0.17534629,-0.11309082,-0.030157158,0.48599517,-0.32068324
family#married,-0.40859064,-0.26030624,0.12274683,-0.0889527,0.005907451,0.05392147,0.37171057,0.29064706,-0.10525935,0.119983196,-0.28416088,-0.03856295,0.05034954,0.1190493,0.38137326,0.25335887,-0.24552408,0.05205005,-0.72835106,0.11993831,-0.17462006,-0.03901387,-0.07816203,0.028882593,-0.4342549,0.18217066,-0.12968995,-0.24452479,-0.4421367,-0.0979118,-0.35358286,0.3092795,0.5277074,0.045916136,-0.071415305,-0.21886759,-0.08249527,0.025631083,0.5225472,-0.24636291
owl#Class,-0.72639126,-0.03599904,0.026335003,-0.2606356,0.15485613,0.22897038,0.40174913,0.31706703,-0.3105337,0.2942524,-0.020486396,0.3624592,0.54244703,-0.012294842,0.33358213,0.19029036,-0.3313026,-0.03885163,-0.77232206,-0.40549794,-0.26719457,0.3730663,0.08200641,-0.2578912,-0.3623437,0.06361191,0.25051093,0.09035209,-0.28598845,-0.21262987,-0.48480245,0.36041215,0.69418,0.059672337,-0.2449004,-0.16886707,0.19473676,0.13607001,-0.2162023,-0.59030217
owl#NamedIndividual,-0.2813092,0.09677651,-0.1812475,0.20853299,-0.0030145969,0.09106965,0.1889144,0.036615193,-0.07241537,0.40357342,-0.33934772,0.46039993,-0.124477886,0.07859844,0.72095966,-0.111225106,0.16364892,0.05329923,-0.6027,0.56902236,0.3124327,-0.2411128,-0.016744379,-1.0133094,-0.4384265,0.053621326,0.36789563,0.39004645,-0.06603464,-0.23440412,-0.3642649,0.09244583,-0.34912854,-0.11963511,-0.24096788,-0.33431736,-0.07775099,0.12991284,0.39037964,-0.3454827
owl#ObjectProperty,-0.6085025,-0.15973844,0.15057412,-0.47597072,0.08158031,0.14478958,0.03166234,0.20609191,-0.17402178,0.09469675,-0.117530845,0.18587488,-0.0033285015,-0.069013454,0.35467944,0.34394455,-0.17385456,-0.08180497,-0.6856683,0.5988161,-0.009263013,0.32183424,0.25994247,0.035435192,-0.3978611,0.046284445,0.17851791,-0.24402513,-0.40278432,-0.19455868,-0.44989106,0.020830492,0.7424798,0.28035688,-0.18824634,-0.18787791,0.008283919,0.11290072,-0.13582772,-0.032100108
owl#Ontology,-0.78022665,-0.23553127,-0.020695405,-0.4596282,-0.032138873,0.067289054,0.2415212,0.12552121,-0.21075642,0.04984792,-0.15482295,0.144198,0.108857006,-0.039640225,0.2606387,0.23183662,-0.36310753,0.081008434,-0.70992213,0.5228903,0.018453605,0.15867178,0.10754596,0.017387284,-0.39217603,0.09980663,0.15880041,-0.18938488,-0.46075305,-0.12590736,-0.35438606,0.14414418,0.658695,0.09071918,-0.13765408,-0.12717004,0.014032635,0.018142154,0.009633645,0.01204943
owl#Thing,-0.30473304,0.07264036,-0.15537168,0.19203323,0.026989609,0.047318753,0.14905143,0.04288612,-0.120584674,0.4080631,-0.38233945,0.4614661,-0.08106174,0.053715356,0.71713144,-0.12218287,0.18746677,0.08875983,-0.45090616,0.53381276,0.28342053,-0.24394792,-0.057925865,-0.9693151,-0.458784,0.038765654,0.421541,0.4021291,-0.009851999,-0.13074446,-0.38715783,0.12977049,-0.34210968,-0.13064736,-0.2532334,-0.36761782,-0.087532304,0.12904504,0.4576947,-0.3522691
